plot_type,n_variants,n_samples,n_values,dpi,average,cycle_0,cycle_1,cycle_2,cycle_3,cycle_4,cycle_5,cycle_6,cycle_7,cycle_8,cycle_9
pcolormesh,500,10000,5000000,50,0.439056396484375,0.42185187339782715,0.42184019088745117,0.4374723434448242,0.4375796318054199,0.45273351669311523,0.4843757152557373,0.468764066696167,0.42220044136047363,0.4375605583190918,0.4061856269836426
matshow,500,10000,5000000,50,0.07344565391540528,0.09373140335083008,0.1715686321258545,0.06282830238342285,0.04686307907104492,0.06220102310180664,0.06293153762817383,0.06236100196838379,0.04690384864807129,0.06253409385681152,0.06253361701965332
imshow,500,10000,5000000,50,0.060931158065795896,0.06241750717163086,0.046966552734375,0.06246781349182129,0.062139034271240234,0.07812142372131348,0.047173500061035156,0.06258487701416016,0.0624544620513916,0.06255316734313965,0.06243324279785156
pcolorfast,500,10000,5000000,100,0.06250367164611817,0.06216144561767578,0.06282687187194824,0.06256365776062012,0.06252431869506836,0.062448740005493164,0.0621490478515625,0.06286311149597168,0.062473297119140625,0.06248211860656738,0.06254410743713379
pcolormesh,500,10000,5000000,100,0.43437373638153076,0.421830415725708,0.4687497615814209,0.42186784744262695,0.4218611717224121,0.4219212532043457,0.45307159423828125,0.42160511016845703,0.422168493270874,0.4219369888305664,0.46872472763061523
matshow,500,10000,5000000,100,0.07187061309814453,0.0468902587890625,0.06252932548522949,0.062478065490722656,0.046814918518066406,0.07782673835754395,0.06280374526977539,0.04693460464477539,0.062468767166137695,0.0625314712524414,0.18742823600769043
imshow,500,10000,5000000,100,0.05625741481781006,0.04693007469177246,0.062462806701660156,0.04701423645019531,0.06242680549621582,0.06239891052246094,0.046968698501586914,0.06212568283081055,0.047246456146240234,0.062497854232788086,0.06250262260437012
pcolorfast,500,10000,5000000,150,0.06246929168701172,0.04654884338378906,0.06286215782165527,0.07775568962097168,0.04718017578125,0.07786059379577637,0.0624842643737793,0.06249713897705078,0.0625300407409668,0.06246471405029297,0.06250929832458496
pcolormesh,500,10000,5000000,150,0.4281492233276367,0.422224760055542,0.43750572204589844,0.4218769073486328,0.40588831901550293,0.42220306396484375,0.4530951976776123,0.42156410217285156,0.437788724899292,0.4219629764556885,0.43738245964050293
matshow,500,10000,5000000,150,0.062475275993347165,0.06248903274536133,0.0469515323638916,0.06262755393981934,0.062248945236206055,0.06275033950805664,0.07768845558166504,0.06251788139343262,0.062469482421875,0.06251025199890137,0.062499284744262695
imshow,500,10000,5000000,150,0.07343685626983643,0.06250119209289551,0.07810449600219727,0.04689335823059082,0.06250357627868652,0.07812213897705078,0.04718422889709473,0.06260299682617188,0.062452077865600586,0.046874284744262695,0.18713021278381348
pcolorfast,500,10000,5000000,200,0.06097087860107422,0.06250214576721191,0.06287360191345215,0.06251311302185059,0.06244373321533203,0.0625457763671875,0.062409400939941406,0.06260538101196289,0.0624384880065918,0.04686236381530762,0.0625147819519043
pcolormesh,500,10000,5000000,200,0.4312384843826294,0.4219067096710205,0.4374997615814209,0.4373917579650879,0.4376101493835449,0.4218156337738037,0.4374840259552002,0.4374680519104004,0.42197680473327637,0.4062314033508301,0.453000545501709
matshow,500,10000,5000000,200,0.062479472160339354,0.06227588653564453,0.06251335144042969,0.06281423568725586,0.06249880790710449,0.0624995231628418,0.06256818771362305,0.06242513656616211,0.06250262260437012,0.04688429832458496,0.07781267166137695
imshow,500,10000,5000000,200,0.05785396099090576,0.04718589782714844,0.06251883506774902,0.06252646446228027,0.04689598083496094,0.06210184097290039,0.06290864944458008,0.062102317810058594,0.04724836349487305,0.06246757507324219,0.06258368492126465
pcolorfast,5000,10,50000,50,0.07031669616699218,0.0624392032623291,0.046942949295043945,0.0624995231628418,0.06249594688415527,0.06254315376281738,0.04681205749511719,0.06252908706665039,0.17186713218688965,0.06250500679016113,0.06253290176391602
pcolormesh,5000,10,50000,50,0.43436646461486816,0.43738222122192383,0.43755340576171875,0.4218156337738037,0.4219639301300049,0.42148804664611816,0.46906232833862305,0.42156553268432617,0.43786025047302246,0.4216468334197998,0.4533264636993408
matshow,5000,10,50000,50,0.06246640682220459,0.06252241134643555,0.06249856948852539,0.06249594688415527,0.06247234344482422,0.07813167572021484,0.0469059944152832,0.06257224082946777,0.046828269958496094,0.06251358985900879,0.07772302627563477
imshow,5000,10,50000,50,0.05940525531768799,0.04721474647521973,0.07778692245483398,0.06251645088195801,0.06250619888305664,0.06293463706970215,0.04680013656616211,0.06255578994750977,0.04681897163391113,0.06249523162841797,0.0624234676361084
pcolorfast,5000,10,50000,100,0.06094672679901123,0.06249880790710449,0.0621953010559082,0.06283950805664062,0.046927690505981445,0.06244468688964844,0.062181949615478516,0.06281805038452148,0.0778038501739502,0.06251692771911621,0.047240495681762695
pcolormesh,5000,10,50000,100,0.4562093734741211,0.4374051094055176,0.43722963333129883,0.4534289836883545,0.4062507152557373,0.4375460147857666,0.45273828506469727,0.6250004768371582,0.4531283378601074,0.42187047004699707,0.43749570846557617
matshow,5000,10,50000,100,0.07500002384185792,0.09377360343933105,0.06250500679016113,0.06247091293334961,0.07814669609069824,0.09374809265136719,0.07810664176940918,0.06250667572021484,0.06250190734863281,0.06250119209289551,0.09373950958251953
imshow,5000,10,50000,100,0.06562690734863282,0.06250762939453125,0.06250238418579102,0.06249690055847168,0.06250905990600586,0.07810783386230469,0.06252431869506836,0.06249213218688965,0.04687023162841797,0.07815051078796387,0.07810807228088379
pcolorfast,5000,10,50000,150,0.06718833446502685,0.06250500679016113,0.07811975479125977,0.0625002384185791,0.0781252384185791,0.06250381469726562,0.06249666213989258,0.0625,0.07813191413879395,0.06250643730163574,0.06249427795410156
pcolormesh,5000,10,50000,150,0.43440861701965333,0.42209935188293457,0.45328736305236816,0.421511173248291,0.4376871585845947,0.4219961166381836,0.4531240463256836,0.4215550422668457,0.4378650188446045,0.4218287467956543,0.45313215255737305
matshow,5000,10,50000,150,0.07500386238098145,0.062177181243896484,0.06280636787414551,0.06218409538269043,0.06281375885009766,0.06258535385131836,0.2029709815979004,0.0625753402709961,0.04688835144042969,0.06258225440979004,0.062454938888549805
imshow,5000,10,50000,150,0.05933847427368164,0.06213188171386719,0.06252026557922363,0.06252622604370117,0.06246638298034668,0.06249666213989258,0.046869754791259766,0.06253528594970703,0.04721546173095703,0.07804441452026367,0.046578407287597656
pcolorfast,5000,10,50000,200,0.0640676498413086,0.06250619888305664,0.046851158142089844,0.06252288818359375,0.07808971405029297,0.04690122604370117,0.06255888938903809,0.0780477523803711,0.07821226119995117,0.06250309944152832,0.06248331069946289
pcolormesh,5000,10,50000,200,0.43124988079071047,0.40619373321533203,0.45282673835754395,0.4222087860107422,0.42189574241638184,0.4374818801879883,0.43746447563171387,0.42188072204589844,0.4531738758087158,0.4061923027038574,0.45318055152893066
matshow,5000,10,50000,200,0.062496018409729,0.06250524520874023,0.062493324279785156,0.06245160102844238,0.046874284744262695,0.07811689376831055,0.04694008827209473,0.07774186134338379,0.06252312660217285,0.062497854232788086,0.06281590461730957
imshow,5000,10,50000,200,0.07187530994415284,0.06220865249633789,0.06277847290039062,0.04688215255737305,0.06256914138793945,0.18712449073791504,0.047186851501464844,0.062499046325683594,0.06256413459777832,0.06250333786010742,0.062436819076538086
pcolorfast,5000,100,500000,50,0.059381508827209474,0.04685020446777344,0.06249594688415527,0.06252670288085938,0.0625460147857666,0.0624237060546875,0.04687929153442383,0.07815432548522949,0.04686450958251953,0.06247663497924805,0.06259775161743164
pcolormesh,5000,100,500000,50,0.4343675374984741,0.42185354232788086,0.4372873306274414,0.42208027839660645,0.4218628406524658,0.4374241828918457,0.4528617858886719,0.4221510887145996,0.4375309944152832,0.4219040870666504,0.4687192440032959
matshow,5000,100,500000,50,0.06715531349182129,0.06255650520324707,0.06212615966796875,0.09403634071350098,0.06251120567321777,0.0625,0.0625772476196289,0.0623011589050293,0.06233668327331543,0.06252098083496094,0.07808685302734375
imshow,5000,100,500000,50,0.05940423011779785,0.06283760070800781,0.04686927795410156,0.06254053115844727,0.04681062698364258,0.0782632827758789,0.046762704849243164,0.06254172325134277,0.062127113342285156,0.04688262939453125,0.07840681076049805
pcolorfast,5000,100,500000,100,0.07184135913848877,0.06226968765258789,0.06267380714416504,0.06258058547973633,0.17184662818908691,0.0625162124633789,0.06245279312133789,0.046912431716918945,0.07777810096740723,0.04719400405883789,0.062189340591430664
pcolormesh,5000,100,500000,100,0.4281592607498169,0.4222126007080078,0.4531733989715576,0.42181897163391113,0.42188000679016113,0.421572208404541,0.43778419494628906,0.42189455032348633,0.42184996604919434,0.4218788146972656,0.4375278949737549
matshow,5000,100,500000,100,0.06559100151062011,0.0625004768371582,0.06249523162841797,0.06252527236938477,0.06250619888305664,0.06247282028198242,0.062163352966308594,0.06280016899108887,0.046875715255737305,0.07780981063842773,0.09376096725463867
imshow,5000,100,500000,100,0.08593618869781494,0.07811999320983887,0.04687857627868652,0.07811474800109863,0.09377217292785645,0.10935473442077637,0.07814478874206543,0.07811570167541504,0.07811164855957031,0.09376025199890137,0.12498927116394043
pcolorfast,5000,100,500000,150,0.10468735694885253,0.0625312328338623,0.062488555908203125,0.09378981590270996,0.10932350158691406,0.12501931190490723,0.09372544288635254,0.12500715255737305,0.17189335823059082,0.125,0.0780951976776123
pcolormesh,5000,100,500000,150,0.45159125328063965,0.43750810623168945,0.4531216621398926,0.5625317096710205,0.4377872943878174,0.4528038501739502,0.4375114440917969,0.46874570846557617,0.42221736907958984,0.42191576957702637,0.4217696189880371
matshow,5000,100,500000,150,0.06095113754272461,0.07818055152893066,0.0625920295715332,0.046838998794555664,0.06254053115844727,0.0624392032623291,0.0625007152557373,0.0625615119934082,0.046752214431762695,0.06261897087097168,0.06248664855957031
imshow,5000,100,500000,150,0.06093440055847168,0.0624845027923584,0.06215405464172363,0.06250619888305664,0.06245279312133789,0.04721236228942871,0.07807040214538574,0.04692363739013672,0.06257009506225586,0.04680752754211426,0.07816243171691895
pcolorfast,5000,100,500000,200,0.06247081756591797,0.0621798038482666,0.06293010711669922,0.04678487777709961,0.07821106910705566,0.04679512977600098,0.06217050552368164,0.06284928321838379,0.0621647834777832,0.07846808433532715,0.062154531478881836
pcolormesh,5000,100,500000,200,0.43439245223999023,0.40656161308288574,0.42174744606018066,0.46874117851257324,0.4376399517059326,0.45314717292785645,0.421536922454834,0.48467350006103516,0.42191648483276367,0.4058871269226074,0.4220731258392334
matshow,5000,100,500000,200,0.07500686645507812,0.07827115058898926,0.17153668403625488,0.06279587745666504,0.04693722724914551,0.06250429153442383,0.06249856948852539,0.06214451789855957,0.0781092643737793,0.04687190055847168,0.0783991813659668
imshow,5000,100,500000,200,0.05937666893005371,0.04692411422729492,0.06257772445678711,0.06242704391479492,0.04687190055847168,0.07813501358032227,0.06247854232788086,0.04685497283935547,0.06254720687866211,0.046831369400024414,0.07811880111694336
pcolorfast,5000,1000,5000000,50,0.060944128036499026,0.046875953674316406,0.06244516372680664,0.07811737060546875,0.04694724082946777,0.07805752754211426,0.062483787536621094,0.0468904972076416,0.07816290855407715,0.04681277275085449,0.06264805793762207
pcolormesh,5000,1000,5000000,50,0.43279802799224854,0.4217538833618164,0.4528028964996338,0.42186784744262695,0.4378817081451416,0.40616846084594727,0.4684569835662842,0.4221971035003662,0.4218482971191406,0.43750834465026855,0.43749475479125977
matshow,5000,1000,5000000,50,0.073447847366333,0.06219768524169922,0.06282496452331543,0.062215566635131836,0.062485456466674805,0.06278681755065918,0.06252765655517578,0.06255006790161133,0.06247878074645996,0.06246304512023926,0.17194843292236328
imshow,5000,1000,5000000,50,0.057773709297180176,0.062455177307128906,0.04694414138793945,0.046770334243774414,0.07811713218688965,0.0469512939453125,0.062407493591308594,0.046903371810913086,0.0621950626373291,0.0781254768371582,0.04686760902404785
pcolorfast,5000,1000,5000000,100,0.05940966606140137,0.06250953674316406,0.04685378074645996,0.07813692092895508,0.04719257354736328,0.06261062622070312,0.06205296516418457,0.06287956237792969,0.062117815017700195,0.04720950126647949,0.06253337860107422
pcolormesh,5000,1000,5000000,100,0.4343381404876709,0.4218924045562744,0.4373202323913574,0.4373147487640381,0.42202115058898926,0.4220845699310303,0.46868324279785156,0.43755197525024414,0.4371531009674072,0.4222431182861328,0.4371168613433838
matshow,5000,1000,5000000,100,0.0640946626663208,0.07811474800109863,0.07813739776611328,0.04718828201293945,0.06253218650817871,0.06246471405029297,0.06253910064697266,0.06244850158691406,0.06253910064697266,0.04684090614318848,0.07814168930053711
imshow,5000,1000,5000000,100,0.07427704334259033,0.06249403953552246,0.062198638916015625,0.0781412124633789,0.06248974800109863,0.07812309265136719,0.04719400405883789,0.06219172477722168,0.047235727310180664,0.06214284896850586,0.18055939674377441
pcolorfast,5000,1000,5000000,150,0.06250090599060058,0.06251835823059082,0.06252241134643555,0.06287813186645508,0.06244468688964844,0.062162160873413086,0.0472109317779541,0.07779574394226074,0.06251811981201172,0.06245899200439453,0.0624995231628418
pcolormesh,5000,1000,5000000,150,0.43128223419189454,0.4378037452697754,0.43721890449523926,0.42184996604919434,0.42203378677368164,0.45330142974853516,0.4375333786010742,0.4062044620513916,0.43751025199890137,0.4062197208404541,0.45314669609069824
matshow,5000,1000,5000000,150,0.06406772136688232,0.06219053268432617,0.047173261642456055,0.06262588500976562,0.06238389015197754,0.07781362533569336,0.04722857475280762,0.06214642524719238,0.04720473289489746,0.07779049873352051,0.09411978721618652
imshow,5000,1000,5000000,150,0.06246359348297119,0.04684114456176758,0.06261944770812988,0.06231951713562012,0.062220096588134766,0.06284570693969727,0.07810115814208984,0.0625157356262207,0.0621800422668457,0.04716825485229492,0.07782483100891113
pcolorfast,5000,1000,5000000,200,0.07187819480895996,0.04698300361633301,0.06247282028198242,0.062426090240478516,0.07813835144042969,0.06251192092895508,0.04686164855957031,0.06247568130493164,0.1872100830078125,0.06246614456176758,0.04723620414733887
pcolormesh,5000,1000,5000000,200,0.4359411716461182,0.4218301773071289,0.4531519412994385,0.43741273880004883,0.42188334465026855,0.42193078994750977,0.499697208404541,0.42186427116394043,0.4219088554382324,0.42217302322387695,0.4375593662261963
matshow,5000,1000,5000000,200,0.06249482631683349,0.06212735176086426,0.06251192092895508,0.06249833106994629,0.04718589782714844,0.0781865119934082,0.062477827072143555,0.062469482421875,0.046846628189086914,0.06252670288085938,0.07811760902404785
imshow,5000,1000,5000000,200,0.06559114456176758,0.04685378074645996,0.06255960464477539,0.046808719635009766,0.06255531311035156,0.06244063377380371,0.06219339370727539,0.06251239776611328,0.07810854911804199,0.0937490463256836,0.07813000679016113
pcolorfast,5000,10000,50000000,50,0.07343811988830566,0.07813215255737305,0.0625302791595459,0.0781097412109375,0.07812237739562988,0.06249856948852539,0.07814836502075195,0.062494516372680664,0.07811474800109863,0.07810163497924805,0.07812881469726562
pcolormesh,5000,10000,50000000,50,0.526602029800415,0.4531257152557373,0.43752598762512207,0.46874356269836426,0.46875882148742676,0.8593533039093018,0.5624890327453613,0.5781385898590088,0.5468783378601074,0.46910691261291504,0.42190003395080566
matshow,5000,10000,50000000,50,0.06093239784240723,0.07803916931152344,0.04693603515625,0.06215357780456543,0.0628194808959961,0.06250119209289551,0.04687809944152832,0.06263089179992676,0.062415122985839844,0.0468747615814209,0.07807564735412598
imshow,5000,10000,50000000,50,0.06559407711029053,0.06216931343078613,0.0624847412109375,0.06252360343933105,0.07813811302185059,0.062487125396728516,0.07814741134643555,0.06251049041748047,0.062463998794555664,0.04688286781311035,0.07813310623168945
pcolorfast,5000,10000,50000000,100,0.07188997268676758,0.046923160552978516,0.06251215934753418,0.07776093482971191,0.047202348709106445,0.06261229515075684,0.06252503395080566,0.06243753433227539,0.1246027946472168,0.10974693298339844,0.0625765323638916
pcolormesh,5000,10000,50000000,100,0.45311684608459474,0.42179441452026367,0.4527556896209717,0.42188167572021484,0.4378678798675537,0.43712401390075684,0.45348095893859863,0.48439669609069824,0.42180562019348145,0.5621752738952637,0.43788623809814453
matshow,5000,10000,50000000,100,0.07654685974121093,0.06246471405029297,0.06256651878356934,0.06247401237487793,0.06212782859802246,0.0781559944152832,0.18776249885559082,0.06251215934753418,0.046903371810913086,0.06247448921203613,0.07802700996398926
imshow,5000,10000,50000000,100,0.059383392333984375,0.04699826240539551,0.0625605583190918,0.062479496002197266,0.062421321868896484,0.06255960464477539,0.062438011169433594,0.046890974044799805,0.06254005432128906,0.06251215934753418,0.062433481216430664
pcolorfast,5000,10000,50000000,150,0.060936689376831055,0.06218314170837402,0.06286168098449707,0.062123775482177734,0.06287860870361328,0.04683399200439453,0.06260395050048828,0.06244063377380371,0.06256842613220215,0.0620579719543457,0.06281471252441406
pcolormesh,5000,10000,50000000,150,0.42976930141448977,0.4215559959411621,0.43879055976867676,0.40596890449523926,0.422208309173584,0.4371459484100342,0.4533882141113281,0.43756532669067383,0.42192983627319336,0.4062321186065674,0.4529078006744385
matshow,5000,10000,50000000,150,0.06564393043518066,0.06235909461975098,0.06291055679321289,0.06244850158691406,0.062482357025146484,0.0625600814819336,0.07772302627563477,0.06249594688415527,0.07811880111694336,0.0471951961517334,0.07814574241638184
imshow,5000,10000,50000000,150,0.06871626377105713,0.04684853553771973,0.06256842613220215,0.0468900203704834,0.06244373321533203,0.18717169761657715,0.04720592498779297,0.06263113021850586,0.0467374324798584,0.06250596046447754,0.06215977668762207
pcolorfast,5000,10000,50000000,200,0.06875374317169189,0.04686784744262695,0.062229156494140625,0.06282711029052734,0.06215381622314453,0.10935282707214355,0.07814598083496094,0.07812094688415527,0.06289482116699219,0.06251883506774902,0.062426090240478516
pcolormesh,5000,10000,50000000,200,0.43592474460601804,0.4374666213989258,0.4528007507324219,0.4378180503845215,0.42194461822509766,0.42180395126342773,0.4532008171081543,0.42150402069091797,0.4222445487976074,0.42151880264282227,0.4689452648162842
matshow,5000,10000,50000000,200,0.060948872566223146,0.062278032302856445,0.04720711708068848,0.06255459785461426,0.06250858306884766,0.06236004829406738,0.06224322319030762,0.06283283233642578,0.04693436622619629,0.07774806022644043,0.06282186508178711
imshow,5000,10000,50000000,200,0.05781269073486328,0.06217598915100098,0.04725003242492676,0.0624542236328125,0.04692482948303223,0.07805562019348145,0.0469212532043457,0.06246829032897949,0.046874046325683594,0.06262636184692383,0.06237626075744629
pcolorfast,50000,10,500000,50,0.07653288841247559,0.06220555305480957,0.0628519058227539,0.06252837181091309,0.21836590766906738,0.04688405990600586,0.06252026557922363,0.062491416931152344,0.06248831748962402,0.06250905990600586,0.062484025955200195
pcolormesh,50000,10,500000,50,0.4328437566757202,0.43781614303588867,0.4530982971191406,0.40627074241638184,0.4215512275695801,0.42225193977355957,0.46870946884155273,0.4218618869781494,0.4217722415924072,0.42203569412231445,0.45306992530822754
matshow,50000,10,500000,50,0.06563079357147217,0.046914100646972656,0.062469482421875,0.0777740478515625,0.0781247615814209,0.0781400203704834,0.07813620567321777,0.04717683792114258,0.06258726119995117,0.062406063079833984,0.06257915496826172
imshow,50000,10,500000,50,0.05933732986450195,0.06213569641113281,0.06285905838012695,0.04686331748962402,0.062131643295288086,0.06288814544677734,0.06246185302734375,0.046924591064453125,0.0624544620513916,0.06215977668762207,0.062494754791259766
pcolorfast,50000,10,500000,100,0.06093771457672119,0.06247711181640625,0.06287693977355957,0.06248116493225098,0.06244397163391113,0.04688692092895508,0.0625758171081543,0.06212639808654785,0.06281590461730957,0.06255221366882324,0.062140703201293945
pcolormesh,50000,10,500000,100,0.4422173500061035,0.45348143577575684,0.4217958450317383,0.5465779304504395,0.4221782684326172,0.42157649993896484,0.4222426414489746,0.4531264305114746,0.43745851516723633,0.421856164932251,0.42187976837158203
matshow,50000,10,500000,100,0.06715538501739501,0.09345364570617676,0.062468528747558594,0.06250596046447754,0.062482357025146484,0.0625002384185791,0.07816410064697266,0.06246471405029297,0.06249856948852539,0.06249809265136719,0.06251764297485352
imshow,50000,10,500000,100,0.05941321849822998,0.06280303001403809,0.06259536743164062,0.06210732460021973,0.06251263618469238,0.062491416931152344,0.07811689376831055,0.046875953674316406,0.06251668930053711,0.04729318618774414,0.04681968688964844
pcolorfast,50000,10,500000,150,0.06094646453857422,0.06255555152893066,0.04679989814758301,0.06221485137939453,0.06280207633972168,0.06256794929504395,0.06243157386779785,0.04685616493225098,0.06265473365783691,0.07768750190734863,0.06289434432983398
pcolormesh,50000,10,500000,150,0.4312465667724609,0.421785831451416,0.4062004089355469,0.48439931869506836,0.4062676429748535,0.42189908027648926,0.42188334465026855,0.45279765129089355,0.43779945373535156,0.4062509536743164,0.4531819820404053
matshow,50000,10,500000,150,0.07496471405029297,0.07773232460021973,0.17226862907409668,0.06242680549621582,0.06258010864257812,0.04679608345031738,0.06257987022399902,0.06252121925354004,0.06212878227233887,0.06250977516174316,0.07810354232788086
imshow,50000,10,500000,150,0.06253232955932617,0.06248164176940918,0.04716968536376953,0.06255865097045898,0.06248354911804199,0.07817745208740234,0.062430620193481445,0.04688763618469238,0.06249833106994629,0.06257224082946777,0.0780634880065918
pcolorfast,50000,10,500000,200,0.06093428134918213,0.06247663497924805,0.0625457763671875,0.06216001510620117,0.06280827522277832,0.06254100799560547,0.06251645088195801,0.06241559982299805,0.062189579010009766,0.06292271614074707,0.04676675796508789
pcolormesh,50000,10,500000,200,0.4593464136123657,0.42183947563171387,0.4531557559967041,0.42195582389831543,0.42151737213134766,0.4530832767486572,0.7034430503845215,0.4059581756591797,0.43781042098999023,0.4218168258666992,0.4528839588165283
matshow,50000,10,500000,200,0.07346563339233399,0.07812952995300293,0.06281661987304688,0.04687380790710449,0.07777976989746094,0.06288671493530273,0.06255245208740234,0.06239509582519531,0.06255960464477539,0.04691815376281738,0.17174458503723145
imshow,50000,10,500000,200,0.059379196166992186,0.06259894371032715,0.04680681228637695,0.06253671646118164,0.06247973442077637,0.062174320220947266,0.06251096725463867,0.06248903274536133,0.04719138145446777,0.07809948921203613,0.046904563903808594
pcolorfast,50000,100,5000000,50,0.06247096061706543,0.06254029273986816,0.0621640682220459,0.06283044815063477,0.06248116493225098,0.062191009521484375,0.06249260902404785,0.06284356117248535,0.06247973442077637,0.06259846687316895,0.0620882511138916
pcolormesh,50000,100,5000000,50,0.43126826286315917,0.4221498966217041,0.43752479553222656,0.4374876022338867,0.4059286117553711,0.42221808433532715,0.4531705379486084,0.4371461868286133,0.4222087860107422,0.4218883514404297,0.4529597759246826
matshow,50000,100,5000000,50,0.06252024173736573,0.06268429756164551,0.06243133544921875,0.062180519104003906,0.04726433753967285,0.07800912857055664,0.0625603199005127,0.04655051231384277,0.062490224838256836,0.06279993057250977,0.0782318115234375
imshow,50000,100,5000000,50,0.07183578014373779,0.0621185302734375,0.06249284744262695,0.0625159740447998,0.062480926513671875,0.06249403953552246,0.06283116340637207,0.04691791534423828,0.06254172325134277,0.06239819526672363,0.17156648635864258
pcolorfast,50000,100,5000000,100,0.06249852180480957,0.062468767166137695,0.0626220703125,0.06241106986999512,0.04693293571472168,0.06212639808654785,0.07816314697265625,0.07809829711914062,0.0625,0.06281208992004395,0.04685044288635254
pcolormesh,50000,100,5000000,100,0.4328105926513672,0.42177677154541016,0.4376637935638428,0.42176342010498047,0.4216346740722656,0.4376373291015625,0.45325255393981934,0.43754005432128906,0.4062020778656006,0.43755316734313965,0.4530820846557617
matshow,50000,100,5000000,100,0.06250450611114503,0.04691743850708008,0.0625464916229248,0.06212878227233887,0.06279563903808594,0.06258130073547363,0.06213688850402832,0.062484025955200195,0.0628814697265625,0.062467336654663086,0.07810568809509277
imshow,50000,100,5000000,100,0.05781757831573486,0.062491655349731445,0.0624852180480957,0.04690098762512207,0.06245756149291992,0.062211036682128906,0.04720282554626465,0.0625758171081543,0.046845436096191406,0.06257009506225586,0.062435150146484375
pcolorfast,50000,100,5000000,150,0.07031354904174805,0.06253194808959961,0.06219482421875,0.06250381469726562,0.06280684471130371,0.04687952995300293,0.06255125999450684,0.06254839897155762,0.17185521125793457,0.06241440773010254,0.04684925079345703
pcolormesh,50000,100,5000000,150,0.4312499284744263,0.42157959938049316,0.4534156322479248,0.4219532012939453,0.421846866607666,0.42185235023498535,0.45312976837158203,0.43755006790161133,0.4061591625213623,0.4217548370361328,0.45325779914855957
matshow,50000,100,5000000,150,0.06406810283660888,0.06219887733459473,0.06251692771911621,0.07811379432678223,0.0625152587890625,0.07811594009399414,0.0625004768371582,0.04687690734863281,0.06249713897705078,0.06249189376831055,0.06285381317138672
imshow,50000,100,5000000,150,0.05780980587005615,0.046808719635009766,0.06255412101745605,0.046855926513671875,0.0625159740447998,0.062165021896362305,0.062482357025146484,0.047241926193237305,0.06215500831604004,0.06278800964355469,0.0625309944152832
pcolorfast,50000,100,5000000,200,0.060939455032348634,0.0621795654296875,0.06283307075500488,0.06256484985351562,0.06243491172790527,0.0625314712524414,0.04683113098144531,0.06256318092346191,0.07808709144592285,0.04690122604370117,0.06246805191040039
pcolormesh,50000,100,5000000,200,0.4515496492385864,0.43746137619018555,0.4531280994415283,0.4531090259552002,0.4062521457672119,0.4375181198120117,0.4687492847442627,0.5465426445007324,0.46912240982055664,0.42184925079345703,0.4217641353607178
matshow,50000,100,5000000,200,0.06404352188110352,0.09388065338134766,0.046849727630615234,0.06250238418579102,0.04692530632019043,0.07775211334228516,0.06282234191894531,0.04694652557373047,0.06208181381225586,0.06251883506774902,0.078155517578125
imshow,50000,100,5000000,200,0.06097254753112793,0.0937347412109375,0.06249642372131348,0.046871185302734375,0.06253576278686523,0.06247091293334961,0.062480926513671875,0.046881675720214844,0.06251764297485352,0.046866416931152344,0.06286978721618652
pcolorfast,50000,1000,50000000,50,0.06246662139892578,0.06256747245788574,0.0624387264251709,0.06255865097045898,0.06248331069946289,0.04685568809509277,0.06247878074645996,0.06250786781311035,0.07808279991149902,0.06257820129394531,0.062114715576171875
pcolormesh,50000,1000,50000000,50,0.43440685272216795,0.42221641540527344,0.4374687671661377,0.4219229221343994,0.42186903953552246,0.42183995246887207,0.48406410217285156,0.437762975692749,0.4219334125518799,0.42193007469177246,0.4530608654022217
matshow,50000,1000,50000000,50,0.07500295639038086,0.06250524520874023,0.06253814697265625,0.0468447208404541,0.06254291534423828,0.07805180549621582,0.18720126152038574,0.06249713897705078,0.0628349781036377,0.062479496002197266,0.06253385543823242
imshow,50000,1000,50000000,50,0.059378433227539065,0.06257319450378418,0.06240701675415039,0.04685044288635254,0.07815909385681152,0.06257081031799316,0.06241035461425781,0.04688405990600586,0.062198638916015625,0.06290268898010254,0.04682803153991699
pcolorfast,50000,1000,50000000,100,0.06094481945037842,0.062218427658081055,0.06280803680419922,0.06255102157592773,0.06245064735412598,0.06251740455627441,0.06246304512023926,0.06255078315734863,0.06242823600769043,0.046953439712524414,0.06250715255737305
pcolormesh,50000,1000,50000000,100,0.4328014373779297,0.4371323585510254,0.43782854080200195,0.42183375358581543,0.42195820808410645,0.4216904640197754,0.45294642448425293,0.4222393035888672,0.4215114116668701,0.4378030300140381,0.45307087898254395
matshow,50000,1000,50000000,100,0.06251382827758789,0.06223940849304199,0.07812952995300293,0.06250596046447754,0.04686117172241211,0.0781557559967041,0.06247210502624512,0.04688453674316406,0.06250953674316406,0.06285762786865234,0.06252264976501465
imshow,50000,1000,50000000,100,0.07027370929718017,0.062425851821899414,0.04692578315734863,0.062442779541015625,0.04690885543823242,0.17190766334533691,0.07777881622314453,0.06250476837158203,0.062453508377075195,0.06252288818359375,0.04686617851257324
pcolorfast,50000,1000,50000000,150,0.05939130783081055,0.06252121925354004,0.04685378074645996,0.06286740303039551,0.06250286102294922,0.06250905990600586,0.06245613098144531,0.06250238418579102,0.06252408027648926,0.046880483627319336,0.06229567527770996
